arity	elapsed_sec	cutoff_stat	fg_enrichment_factor	mode	dSC_calibration	num_all	num_fg	num_mf	num_mg	num_qualified_all	num_qualified_fg	num_qualified_mf	num_qualified_mg	median_dist_bl_all	median_dist_bl_fg	median_dist_bl_mf	median_dist_bl_mg	median_dist_node_num_all	median_dist_node_num_fg	median_dist_node_num_mf	median_dist_node_num_mg	median_omegaCany2any_all	median_omegaCany2any_fg	median_omegaCany2any_mf	median_omegaCany2any_mg	median_omegaCany2any_nocalib_all	median_omegaCany2any_nocalib_fg	median_omegaCany2any_nocalib_mf	median_omegaCany2any_nocalib_mg	median_omegaCany2dif_all	median_omegaCany2dif_fg	median_omegaCany2dif_mf	median_omegaCany2dif_mg	median_omegaCany2dif_nocalib_all	median_omegaCany2dif_nocalib_fg	median_omegaCany2dif_nocalib_mf	median_omegaCany2dif_nocalib_mg	median_omegaCany2spe_all	median_omegaCany2spe_fg	median_omegaCany2spe_mf	median_omegaCany2spe_mg	median_omegaCany2spe_nocalib_all	median_omegaCany2spe_nocalib_fg	median_omegaCany2spe_nocalib_mf	median_omegaCany2spe_nocalib_mg	median_omegaCdif2any_all	median_omegaCdif2any_fg	median_omegaCdif2any_mf	median_omegaCdif2any_mg	median_omegaCdif2any_nocalib_all	median_omegaCdif2any_nocalib_fg	median_omegaCdif2any_nocalib_mf	median_omegaCdif2any_nocalib_mg	median_omegaCdif2dif_all	median_omegaCdif2dif_fg	median_omegaCdif2dif_mf	median_omegaCdif2dif_mg	median_omegaCdif2dif_nocalib_all	median_omegaCdif2dif_nocalib_fg	median_omegaCdif2dif_nocalib_mf	median_omegaCdif2dif_nocalib_mg	median_omegaCdif2spe_all	median_omegaCdif2spe_fg	median_omegaCdif2spe_mf	median_omegaCdif2spe_mg	median_omegaCdif2spe_nocalib_all	median_omegaCdif2spe_nocalib_fg	median_omegaCdif2spe_nocalib_mf	median_omegaCdif2spe_nocalib_mg	median_omegaCspe2any_all	median_omegaCspe2any_fg	median_omegaCspe2any_mf	median_omegaCspe2any_mg	median_omegaCspe2any_nocalib_all	median_omegaCspe2any_nocalib_fg	median_omegaCspe2any_nocalib_mf	median_omegaCspe2any_nocalib_mg	median_omegaCspe2dif_all	median_omegaCspe2dif_fg	median_omegaCspe2dif_mf	median_omegaCspe2dif_mg	median_omegaCspe2dif_nocalib_all	median_omegaCspe2dif_nocalib_fg	median_omegaCspe2dif_nocalib_mf	median_omegaCspe2dif_nocalib_mg	median_omegaCspe2spe_all	median_omegaCspe2spe_fg	median_omegaCspe2spe_mf	median_omegaCspe2spe_mg	median_omegaCspe2spe_nocalib_all	median_omegaCspe2spe_nocalib_fg	median_omegaCspe2spe_nocalib_mf	median_omegaCspe2spe_nocalib_mg	total_ECNany2any_all	total_ECNany2any_fg	total_ECNany2any_mf	total_ECNany2any_mg	total_ECNany2dif_all	total_ECNany2dif_fg	total_ECNany2dif_mf	total_ECNany2dif_mg	total_ECNany2spe_all	total_ECNany2spe_fg	total_ECNany2spe_mf	total_ECNany2spe_mg	total_ECNdif2any_all	total_ECNdif2any_fg	total_ECNdif2any_mf	total_ECNdif2any_mg	total_ECNdif2dif_all	total_ECNdif2dif_fg	total_ECNdif2dif_mf	total_ECNdif2dif_mg	total_ECNdif2spe_all	total_ECNdif2spe_fg	total_ECNdif2spe_mf	total_ECNdif2spe_mg	total_ECNspe2any_all	total_ECNspe2any_fg	total_ECNspe2any_mf	total_ECNspe2any_mg	total_ECNspe2dif_all	total_ECNspe2dif_fg	total_ECNspe2dif_mf	total_ECNspe2dif_mg	total_ECNspe2spe_all	total_ECNspe2spe_fg	total_ECNspe2spe_mf	total_ECNspe2spe_mg	total_ECSany2any_all	total_ECSany2any_fg	total_ECSany2any_mf	total_ECSany2any_mg	total_ECSany2dif_all	total_ECSany2dif_fg	total_ECSany2dif_mf	total_ECSany2dif_mg	total_ECSany2spe_all	total_ECSany2spe_fg	total_ECSany2spe_mf	total_ECSany2spe_mg	total_ECSdif2any_all	total_ECSdif2any_fg	total_ECSdif2any_mf	total_ECSdif2any_mg	total_ECSdif2dif_all	total_ECSdif2dif_fg	total_ECSdif2dif_mf	total_ECSdif2dif_mg	total_ECSdif2spe_all	total_ECSdif2spe_fg	total_ECSdif2spe_mf	total_ECSdif2spe_mg	total_ECSspe2any_all	total_ECSspe2any_fg	total_ECSspe2any_mf	total_ECSspe2any_mg	total_ECSspe2dif_all	total_ECSspe2dif_fg	total_ECSspe2dif_mf	total_ECSspe2dif_mg	total_ECSspe2spe_all	total_ECSspe2spe_fg	total_ECSspe2spe_mf	total_ECSspe2spe_mg	total_OCNany2any_all	total_OCNany2any_fg	total_OCNany2any_mf	total_OCNany2any_mg	total_OCNany2dif_all	total_OCNany2dif_fg	total_OCNany2dif_mf	total_OCNany2dif_mg	total_OCNany2spe_all	total_OCNany2spe_fg	total_OCNany2spe_mf	total_OCNany2spe_mg	total_OCNdif2any_all	total_OCNdif2any_fg	total_OCNdif2any_mf	total_OCNdif2any_mg	total_OCNdif2dif_all	total_OCNdif2dif_fg	total_OCNdif2dif_mf	total_OCNdif2dif_mg	total_OCNdif2spe_all	total_OCNdif2spe_fg	total_OCNdif2spe_mf	total_OCNdif2spe_mg	total_OCNspe2any_all	total_OCNspe2any_fg	total_OCNspe2any_mf	total_OCNspe2any_mg	total_OCNspe2dif_all	total_OCNspe2dif_fg	total_OCNspe2dif_mf	total_OCNspe2dif_mg	total_OCNspe2spe_all	total_OCNspe2spe_fg	total_OCNspe2spe_mf	total_OCNspe2spe_mg	total_OCSany2any_all	total_OCSany2any_fg	total_OCSany2any_mf	total_OCSany2any_mg	total_OCSany2dif_all	total_OCSany2dif_fg	total_OCSany2dif_mf	total_OCSany2dif_mg	total_OCSany2spe_all	total_OCSany2spe_fg	total_OCSany2spe_mf	total_OCSany2spe_mg	total_OCSdif2any_all	total_OCSdif2any_fg	total_OCSdif2any_mf	total_OCSdif2any_mg	total_OCSdif2dif_all	total_OCSdif2dif_fg	total_OCSdif2dif_mf	total_OCSdif2dif_mg	total_OCSdif2spe_all	total_OCSdif2spe_fg	total_OCSdif2spe_mf	total_OCSdif2spe_mg	total_OCSspe2any_all	total_OCSspe2any_fg	total_OCSspe2any_mf	total_OCSspe2any_mg	total_OCSspe2dif_all	total_OCSspe2dif_fg	total_OCSspe2dif_mf	total_OCSspe2dif_mg	total_OCSspe2spe_all	total_OCSspe2spe_fg	total_OCSspe2spe_mf	total_OCSspe2spe_mg
2	281	OCNany2spe,2.0|omegaCany2spe,5.0	1.0	exhaustive	Y	40332.0000	40332.0000	0.0000	0.0000	5.0000	5.0000	0.0000	0.0000	0.0174	0.0174			14.0000	14.0000			inf	inf			0.0000	0.0000			inf	inf			0.0000	0.0000			inf	inf			0.0000	0.0000			inf	inf			0.0000	0.0000			inf	inf			0.0000	0.0000			inf	inf			0.0000	0.0000			inf	inf			0.0000	0.0000			inf	inf			0.0000	0.0000			inf	inf			0.0000	0.0000			157.0575	157.0575	0.0000	0.0000	127.5871	127.5871	0.0000	0.0000	29.4704	29.4704	0.0000	0.0000	44.9215	44.9215	0.0000	0.0000	41.9136	41.9136	0.0000	0.0000	3.0079	3.0079	0.0000	0.0000	112.1360	112.1360	0.0000	0.0000	85.6735	85.6735	0.0000	0.0000	26.4625	26.4625	0.0000	0.0000	37.1706	37.1706	0.0000	0.0000	17.0605	17.0605	0.0000	0.0000	20.1101	20.1101	0.0000	0.0000	2.8896	2.8896	0.0000	0.0000	2.5198	2.5198	0.0000	0.0000	0.3698	0.3698	0.0000	0.0000	34.2810	34.2810	0.0000	0.0000	14.5407	14.5407	0.0000	0.0000	19.7403	19.7403	0.0000	0.0000	613.8391	613.8391	0.0000	0.0000	292.3267	292.3267	0.0000	0.0000	321.5124	321.5124	0.0000	0.0000	278.1606	278.1606	0.0000	0.0000	259.8719	259.8719	0.0000	0.0000	18.2886	18.2886	0.0000	0.0000	335.6785	335.6785	0.0000	0.0000	32.4547	32.4547	0.0000	0.0000	303.2238	303.2238	0.0000	0.0000	27.1391	27.1391	0.0000	0.0000	12.3637	12.3637	0.0000	0.0000	14.7755	14.7755	0.0000	0.0000	11.3634	11.3634	0.0000	0.0000	11.3632	11.3632	0.0000	0.0000	0.0002	0.0002	0.0000	0.0000	15.7757	15.7757	0.0000	0.0000	1.0005	1.0005	0.0000	0.0000	14.7753	14.7753	0.0000	0.0000
